self_agent,opp_agent,env,agreement,self_ufun_agreement,oppo_ufun_agreement,number_of_steps,total_social_welfare,pareto_distance,nash_distance
Negotiatior_withoutBDI,RandomDance,travel_domain_hOhD,"('Security (personal)', 'Festivals', 'International cuisine', 'Streets', 'Theater', 'Indoor activities', 'Palace')",0.6417416587,0.1969064917,9993,0.8386481504,0.33355620518105,0.7742569497813395
