self_agent,opp_agent,env,agreement,self_ufun_agreement,oppo_ufun_agreement,number_of_steps,total_social_welfare,pareto_distance,nash_distance
concession_model_Negotiatior,PonPokoAgent,ItexvsCypress_domain_lOhD,"('$3.47', '45 days', '30 days after delivery', '10% spoilage allowed')",0.5791102078,0.92158773,8739,1.5006979378,0.09079808635953121,0.32265152419840337
