self_agent,opp_agent,env,agreement,self_ufun_agreement,oppo_ufun_agreement,number_of_steps,total_social_welfare,pareto_distance,nash_distance
concession_model_Negotiatior,RandomDance,ItexvsCypress_domain_hOlD,"('$3.47', '45 days', '60 days after delivery', 'Full price')",0.74643,0.3605348864,9993,1.1069648864000001,0.07694772812406883,0.3393381299337891
