self_agent,opp_agent,env,agreement,self_ufun_agreement,oppo_ufun_agreement,number_of_steps,total_social_welfare,pareto_distance,nash_distance
Negotiatior_withoutBDI,RandomDance,ItexvsCypress_domain_mOmD,"('$3.47', '30 days', 'Upon delivery', '10% spoilage allowed')",0.73885,0.01080744,9993,0.74965744,0.2796143584109758,0.798404355812962
