self_agent,opp_agent,env,agreement,self_ufun_agreement,oppo_ufun_agreement,number_of_steps,total_social_welfare,pareto_distance,nash_distance
Negotiatior_withoutBDI,MiCRO,Supermarket_domain_lOlD,,0,0,10004,0,1.01173440454852,1.2927458144075077
