self_agent,opp_agent,env,agreement,self_ufun_agreement,oppo_ufun_agreement,number_of_steps,total_social_welfare,pareto_distance,nash_distance
stepwise_Negotiatior,ParsAgent,ItexvsCypress_domain_mOhD,"('$3.47', '45 days', 'Upon delivery', '5% spoilage allowed')",0.7659006477000001,0.9681755240000001,6047,1.7340761717000002,0.0,0.0
