self_agent,opp_agent,env_name,method_my,method_oppo,diverse,pearson_correlation,pareto_surface_diff,rmse_self,mape_self,rmse_oppo,mape_oppo
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_travel_domain_hOmD.xml,concession_model,concession_model,True,0.569256,0.041634,0.089231,0.27,0.223105,0.22
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_travel_domain_hOlD.xml,concession_model,concession_model,True,0.483207,0.103315,0.065309,0.22,0.385437,0.38
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_travel_domain_lOhD.xml,concession_model,concession_model,True,0.616186,0.097719,0.137784,0.48,0.332071,0.33
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_Supermarket_domain_hOlD.xml,concession_model,concession_model,True,0.145907,0.121046,0.078671,0.18,0.269175,0.24
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_Supermarket_domain_mOhD.xml,concession_model,concession_model,True,0.918823,0.012677,0.104265,0.16,0.074021,0.06
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_travel_domain_lOlD.xml,concession_model,concession_model,True,0.292536,0.039253,0.131578,0.17,0.309246,0.3
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_travel_domain_mOhD.xml,concession_model,concession_model,True,0.7217,0.103216,0.049198,0.28,0.13184,0.13
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_travel_domain_mOlD.xml,concession_model,concession_model,True,0.803428,0.071505,0.095349,0.34,0.278144,0.28
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_Supermarket_domain_lOlD.xml,concession_model,concession_model,True,0.492674,0.047351,0.06574,0.1,0.307894,0.3
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_travel_domain_mOmD.xml,concession_model,concession_model,True,0.495406,0.028139,0.145261,0.44,0.384182,0.39
concession_model_Negotiatior,CUHKAgent,scenarios_etc_specials_travel_domain_lOmD.xml,concession_model,concession_model,True,0.613647,0.068559,0.226697,0.53,0.189344,0.18
